"player","score of PapadopoulosReimplementation","score of AbaProReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","0","0","20815","362957","296681","3","4","0","0","0","0","67","36","26","4"
"PapadopoulosReimplementation","0","0","17083","289752","249914","-12","4","0","0","0","0","65","16","36","6"
"AbaProReimplementation","0","0","7949","173195","146988","0","4","0","0","0","0","60","22","18","5"
"PapadopoulosReimplementation","0","0","30368","489550","408069","4","4","0","0","0","0","71","23","47","5"
"AbaProReimplementation","0","0","9817","238795","204694","0","4","0","0","0","0","53","32","18","6"
"PapadopoulosReimplementation","0","0","3358","58999","48350","0","4","0","0","0","0","59","6","26","4"
"AbaProReimplementation","0","0","15928","431093","374733","2","4","0","0","0","0","61","43","20","6"
"PapadopoulosReimplementation","0","0","6795","141857","123207","22","4","0","0","0","0","64","11","25","6"
"AbaProReimplementation","0","0","10655","281703","245776","-2","4","0","0","0","0","60","39","14","7"
"PapadopoulosReimplementation","0","0","12456","240628","205039","70","4","0","0","0","0","68","13","39","5"
"AbaProReimplementation","0","0","9794","226729","193179","-6","4","0","0","0","0","61","23","22","6"
"PapadopoulosReimplementation","0","0","8636","140140","112284","88","4","0","0","0","0","70","8","43","4"
"AbaProReimplementation","0","0","9996","357964","322940","-4","4","0","0","0","0","60","41","13","9"
"PapadopoulosReimplementation","1","0","7163","86713","61926","202","4","0","0","0","0","72","7","46","2"
"AbaProReimplementation","1","0","8671","195657","161803","-97","4","0","0","0","0","66","14","35","4"
"PapadopoulosReimplementation","1","0","11748","341701","317372","882","4","0","0","0","0","67","16","20","13"
"AbaProReimplementation","1","0","7995","198356","166691","-96","4","0","0","0","0","63","18","26","5"
"PapadopoulosReimplementation","1","0","12734","325467","295342","818","4","0","0","0","0","71","17","22","10"
"AbaProReimplementation","1","0","6665","149508","124742","-99","4","0","0","0","0","65","16","22","5"
"PapadopoulosReimplementation","1","0","7475","173622","154179","894","4","0","0","0","0","65","7","36","8"
"AbaProReimplementation","1","0","8926","290092","255072","-97","4","0","0","0","0","68","29","16","7"
"PapadopoulosReimplementation","2","0","3875","58076","44377","926","4","0","0","0","0","63","6","33","3"
"AbaProReimplementation","2","0","3961","71442","54577","-190","4","0","0","0","0","64","8","30","3"
"PapadopoulosReimplementation","2","0","25553","669942","600931","1626","4","0","0","0","0","54","46","26","9"
"AbaProReimplementation","2","0","8005","126531","96029","-189","4","0","0","0","0","66","13","32","3"
"PapadopoulosReimplementation","2","0","6627","150079","128106","1604","4","0","0","0","0","49","20","20","6"
"AbaProReimplementation","2","0","12057","204361","152990","-187","4","0","0","0","0","64","20","38","3"
"PapadopoulosReimplementation","2","0","19756","477603","410857","1616","4","0","0","0","0","49","36","36","6"
"AbaProReimplementation","2","0","7021","119781","91705","-188","4","0","0","0","0","61","14","30","3"
"PapadopoulosReimplementation","2","0","11999","275559","238208","1604","4","0","0","0","0","52","19","36","6"
"AbaProReimplementation","2","0","1318","14946","9650","-189","4","0","0","0","0","56","2","40","1"
"PapadopoulosReimplementation","2","0","4552","106666","91992","1596","4","0","0","0","0","41","15","22","6"
"AbaProReimplementation","2","0","2880","50667","38845","-186","4","0","0","0","0","56","7","25","3"
"PapadopoulosReimplementation","2","0","3414","80199","68554","1592","4","0","0","0","0","40","10","26","6"
"AbaProReimplementation","2","0","1554","26946","19816","-185","4","0","0","0","0","50","5","24","2"
"PapadopoulosReimplementation","2","0","5582","160936","144824","1588","4","0","0","0","0","40","20","18","9"
"AbaProReimplementation","2","0","1983","38281","29471","-184","4","0","0","0","0","53","5","29","3"
"PapadopoulosReimplementation","2","0","10133","278711","252350","1560","4","0","0","0","0","47","33","15","10"
"AbaProReimplementation","2","0","2094","50035","40475","-184","4","0","0","0","0","58","7","21","4"
"PapadopoulosReimplementation","2","0","23128","591646","526425","1548","4","0","0","0","0","46","50","27","8"
"AbaProReimplementation","2","1","2999","87104","73627","-186","4","0","0","0","0","56","21","10","6"
"PapadopoulosReimplementation","2","1","8562","251801","227629","804","4","0","0","0","0","51","20","22","9"
"AbaProReimplementation","2","1","2055","55701","45790","-94","4","0","0","0","0","55","8","20","4"
"PapadopoulosReimplementation","2","1","3821","97975","84734","774","4","0","0","0","0","51","9","25","6"
"AbaProReimplementation","2","1","1765","39089","30348","-96","4","0","0","0","0","55","5","27","3"
"PapadopoulosReimplementation","2","1","4682","130303","116348","786","4","0","0","0","0","48","13","19","8"
"AbaProReimplementation","2","1","6375","151668","119561","-96","4","0","0","0","0","59","19","27","3"
"PapadopoulosReimplementation","2","1","6433","179774","161001","770","4","0","0","0","0","52","13","26","8"
"AbaProReimplementation","2","1","4245","92657","73656","-97","4","0","0","0","0","61","14","20","4"
"PapadopoulosReimplementation","2","1","1713","34832","29252","808","4","0","0","0","0","56","2","35","5"
"AbaProReimplementation","2","2","3042","59110","46800","-96","4","0","0","0","0","63","9","19","4"
"PapadopoulosReimplementation","3","2","3401","76783","64696","172","4","0","0","0","0","56","12","15","5"
"AbaProReimplementation","3","2","3314","64364","51042","-96","4","0","0","0","0","64","8","23","4"
"PapadopoulosReimplementation","3","2","11576","329789","296369","836","4","0","0","0","0","54","23","25","9"
"AbaProReimplementation","3","2","5443","112436","90282","-95","4","0","0","0","0","62","14","23","4"
"PapadopoulosReimplementation","3","2","11008","307019","277520","806","4","0","0","0","0","59","14","34","9"
"AbaProReimplementation","3","2","22186","467047","383220","-94","4","0","0","0","0","64","51","24","4"
"PapadopoulosReimplementation","3","2","22396","588622","521580","830","4","0","0","0","0","64","21","48","7"
"AbaProReimplementation","3","2","7948","158120","127202","-94","4","0","0","0","0","60","18","26","4"
"PapadopoulosReimplementation","3","2","11966","340891","302825","876","4","0","0","0","0","66","23","23","8"
"AbaProReimplementation","3","2","2628","66214","56380","-95","4","0","0","0","0","67","10","13","6"
"PapadopoulosReimplementation","3","2","17109","441899","390485","862","4","0","0","0","0","68","24","29","7"
"AbaProReimplementation","3","2","15301","339839","284048","-92","4","0","0","0","0","71","37","19","5"
"PapadopoulosReimplementation","3","2","46389","1128488","986818","866","4","0","0","0","0","70","36","54","7"
"AbaProReimplementation","3","2","5274","112182","90983","-93","4","0","0","0","0","65","12","25","4"
"PapadopoulosReimplementation","3","2","39281","1020470","899734","864","4","0","0","0","0","65","36","50","7"
"AbaProReimplementation","3","2","23569","500574","405996","-90","4","0","0","0","0","66","43","31","4"
"PapadopoulosReimplementation","3","2","26343","665494","584744","850","4","0","0","0","0","60","36","35","7"
"AbaProReimplementation","3","2","5814","177064","153244","-96","4","0","0","0","0","68","21","15","6"
"PapadopoulosReimplementation","3","2","6146","156324","135489","838","4","0","0","0","0","66","11","26","6"
"AbaProReimplementation","3","2","6306","250382","227462","-105","4","0","0","0","0","66","34","9","11"
"PapadopoulosReimplementation","3","2","16656","406373","347057","894","4","0","0","0","0","61","26","36","6"
"AbaProReimplementation","3","2","4371","103479","86786","-90","4","0","0","0","0","62","15","15","5"
"PapadopoulosReimplementation","3","2","18813","422267","354174","910","4","0","0","0","0","58","29","39","5"
"AbaProReimplementation","3","2","11484","347146","302895","-91","4","0","0","0","0","64","39","16","7"
"PapadopoulosReimplementation","3","2","10979","244514","207235","854","4","0","0","0","0","64","16","35","5"
"AbaProReimplementation","3","2","16813","321969","261778","-102","4","0","0","0","0","66","27","32","4"
"PapadopoulosReimplementation","3","2","14706","288346","232406","912","4","0","0","0","0","63","19","44","4"
"AbaProReimplementation","3","2","6855","138240","110427","-103","4","0","0","0","0","58","12","37","4"
"PapadopoulosReimplementation","3","2","7741","162526","131519","904","4","0","0","0","0","59","16","30","4"
"AbaProReimplementation","3","2","21158","347381","270379","-102","4","0","0","0","0","62","31","38","3"
"PapadopoulosReimplementation","3","2","13838","317214","264482","930","4","0","0","0","0","57","21","41","5"
"AbaProReimplementation","3","2","8395","181843","151937","-101","4","0","0","0","0","67","14","29","5"
"PapadopoulosReimplementation","3","2","26498","651511","557640","936","4","0","0","0","0","62","35","42","6"
"AbaProReimplementation","3","2","16129","337825","274253","-102","4","0","0","0","0","64","30","31","4"
"PapadopoulosReimplementation","3","2","12399","258168","212404","894","4","0","0","0","0","62","19","36","4"
"AbaProReimplementation","3","2","16049","273015","216034","-102","4","0","0","0","0","60","25","36","3"
"PapadopoulosReimplementation","3","2","33991","755036","636350","938","4","0","0","0","0","62","42","44","5"
"AbaProReimplementation","3","2","2715","37491","27002","-103","4","0","0","0","0","61","4","41","2"
"PapadopoulosReimplementation","3","2","5925","111786","87826","886","4","0","0","0","0","59","7","50","3"
"AbaProReimplementation","3","2","33955","726123","602416","-98","4","0","0","0","0","62","45","43","4"
"PapadopoulosReimplementation","3","2","2717","64490","54105","874","4","0","0","0","0","48","7","28","5"
"AbaProReimplementation","3","2","12924","326089","278577","-97","4","0","0","0","0","64","38","18","6"
"PapadopoulosReimplementation","3","2","2602","49629","39183","888","4","0","0","0","0","60","4","35","3"
"AbaProReimplementation","3","2","23821","464341","373715","-100","4","0","0","0","0","62","46","30","4"
"PapadopoulosReimplementation","3","2","8621","187402","150547","918","4","0","0","0","0","54","15","42","4"
"AbaProReimplementation","3","2","18455","410500","338869","-100","4","0","0","0","0","63","29","37","4"
"PapadopoulosReimplementation","3","2","6831","143686","113825","906","4","0","0","0","0","51","14","38","3"
"AbaProReimplementation","3","2","9616","199357","159908","-102","4","0","0","0","0","59","19","32","4"
"PapadopoulosReimplementation","3","2","1615","33696","27089","896","4","0","0","0","0","52","4","26","4"
"AbaProReimplementation","3","2","22721","597262","512768","-101","4","0","0","0","0","64","28","45","6"
"PapadopoulosReimplementation","3","2","1991","39844","31068","926","4","0","0","0","0","53","5","31","3"
"AbaProReimplementation","3","2","9059","180171","147033","-103","4","0","0","0","0","66","16","29","4"
"PapadopoulosReimplementation","3","2","6506","121444","92274","950","4","0","0","0","0","52","13","40","3"
"AbaProReimplementation","3","2","18555","383240","318657","-102","4","0","0","0","0","67","39","23","5"
"PapadopoulosReimplementation","3","2","14637","295429","236227","956","4","0","0","0","0","61","20","45","4"
"AbaProReimplementation","3","2","32297","583347","472167","-102","4","0","0","0","0","70","43","35","4"
"PapadopoulosReimplementation","3","2","33481","775664","643794","996","4","0","0","0","0","60","46","46","4"
"AbaProReimplementation","3","2","9746","187675","152608","-106","4","0","0","0","0","73","19","24","4"
"PapadopoulosReimplementation","3","2","7634","198393","163275","988","4","0","0","0","0","56","19","31","4"
"AbaProReimplementation","3","2","16241","323657","264775","-104","4","0","0","0","0","66","30","27","4"
"PapadopoulosReimplementation","3","2","2956","69529","56461","980","4","0","0","0","0","51","7","33","4"
"AbaProReimplementation","3","2","12553","256451","212405","-104","4","0","0","0","0","59","29","24","5"
"PapadopoulosReimplementation","3","2","2815","55391","43064","976","4","0","0","0","0","53","8","27","3"
"AbaProReimplementation","3","2","14080","276284","225386","-106","4","0","0","0","0","60","24","33","4"
"PapadopoulosReimplementation","3","2","9633","212182","167752","1004","4","0","0","0","0","51","21","39","3"
"AbaProReimplementation","3","2","10120","219484","178699","-106","4","0","0","0","0","59","23","28","4"
"PapadopoulosReimplementation","3","2","7328","168016","135402","960","4","0","0","0","0","50","18","35","4"
"AbaProReimplementation","3","2","12937","207007","158983","-106","4","0","0","0","0","69","14","48","3"
"PapadopoulosReimplementation","3","2","17733","394155","317795","998","4","0","0","0","0","52","34","41","4"
"AbaProReimplementation","3","2","16113","260879","202043","-105","4","0","0","0","0","68","20","40","3"
"PapadopoulosReimplementation","3","2","7778","163044","128559","978","4","0","0","0","0","50","19","34","3"
"AbaProReimplementation","3","2","23841","477944","392743","-104","4","0","0","0","0","62","27","48","4"
"PapadopoulosReimplementation","3","2","8948","176532","135741","984","4","0","0","0","0","51","19","39","3"
"AbaProReimplementation","3","2","12362","253184","209453","-104","4","0","0","0","0","66","24","26","4"
"PapadopoulosReimplementation","3","2","4767","109011","87486","988","4","0","0","0","0","55","12","29","4"
"AbaProReimplementation","3","2","8303","178453","147571","-105","4","0","0","0","0","56","13","41","4"
"PapadopoulosReimplementation","3","2","8896","184291","141959","992","4","0","0","0","0","56","18","39","3"
"AbaProReimplementation","3","2","11703","289214","247766","-106","4","0","0","0","0","59","17","39","6"
"PapadopoulosReimplementation","3","2","10810","218173","169510","1000","4","0","0","0","0","55","21","40","3"
"AbaProReimplementation","3","2","4749","143176","124995","-105","4","0","0","0","0","57","14","20","7"
"PapadopoulosReimplementation","3","2","13031","297140","244486","974","4","0","0","0","0","61","23","35","4"
"AbaProReimplementation","3","2","10358","225449","188693","-107","4","0","0","0","0","57","27","22","5"
"PapadopoulosReimplementation","3","2","10823","212928","166348","994","4","0","0","0","0","57","18","42","3"
"AbaProReimplementation","3","2","28142","860203","756616","-107","4","0","0","0","0","61","41","39","7"
"PapadopoulosReimplementation","3","2","10967","240310","194830","978","4","0","0","0","0","56","19","41","4"
"AbaProReimplementation","3","2","12038","313770","272478","-108","4","0","0","0","0","60","20","32","6"
"PapadopoulosReimplementation","3","2","7977","176906","141749","1008","4","0","0","0","0","53","16","38","4"
"AbaProReimplementation","3","2","4621","115790","98469","-106","4","0","0","0","0","57","16","17","6"
"PapadopoulosReimplementation","3","2","4563","106357","87533","980","4","0","0","0","0","52","12","28","4"
"AbaProReimplementation","3","2","7671","164981","136792","-107","4","0","0","0","0","57","10","45","4"
"PapadopoulosReimplementation","3","2","2910","70570","58285","1002","4","0","0","0","0","52","8","26","4"
"AbaProReimplementation","3","2","8057","187023","158548","-108","4","0","0","0","0","60","10","42","5"
"PapadopoulosReimplementation","3","2","4293","100423","81669","1042","4","0","0","0","0","58","9","32","4"
"AbaProReimplementation","3","2","3276","81414","69572","-108","4","0","0","0","0","57","11","17","6"
"PapadopoulosReimplementation","3","2","2790","62158","49353","1008","4","0","0","0","0","56","7","29","4"
"AbaProReimplementation","3","2","5716","105120","84602","-111","4","0","0","0","0","65","12","24","4"
"PapadopoulosReimplementation","3","2","11617","280720","228159","1062","4","0","0","0","0","56","22","40","4"
"AbaProReimplementation","3","2","10547","258989","220447","-110","4","0","0","0","0","67","25","21","5"
"PapadopoulosReimplementation","3","2","4195","104753","84349","1054","4","0","0","0","0","54","10","33","4"
"AbaProReimplementation","3","2","5968","121275","99700","-111","4","0","0","0","0","60","8","39","4"
"PapadopoulosReimplementation","3","2","4641","116326","95672","1056","4","0","0","0","0","49","14","27","4"
"AbaProReimplementation","3","2","5007","129095","111509","-111","4","0","0","0","0","58","6","43","6"
"PapadopoulosReimplementation","3","2","7541","199936","162127","1088","4","0","0","0","0","48","23","32","4"
"AbaProReimplementation","3","2","3340","82287","68915","-111","4","0","0","0","0","55","7","30","5"
"PapadopoulosReimplementation","3","2","5800","160906","127544","1054","4","0","0","0","0","48","21","31","3"
"AbaProReimplementation","3","2","2532","49874","40577","-112","4","0","0","0","0","53","5","31","4"
"PapadopoulosReimplementation","3","2","7825","214251","173034","1094","4","0","0","0","0","48","24","34","4"
"AbaProReimplementation","3","2","2114","59858","52537","-110","4","0","0","0","0","57","7","15","7"
"PapadopoulosReimplementation","3","2","4324","111911","89187","1072","4","0","0","0","0","50","14","29","4"
"AbaProReimplementation","3","2","10702","549326","511697","-108","4","0","0","0","0","56","50","12","14"
"PapadopoulosReimplementation","4","2","1090","21213","15428","1014","4","0","0","0","0","57","3","31","2"
"AbaProReimplementation","4","2","1724","58808","51227","-201","4","0","0","0","0","61","4","27","7"
"PapadopoulosReimplementation","4","2","2330","57470","46270","1742","4","0","0","0","0","55","9","20","4"
"AbaProReimplementation","4","2","6120","151547","128468","-203","4","0","0","0","0","60","18","19","5"
"PapadopoulosReimplementation","4","2","2998","69422","52933","1812","4","0","0","0","0","49","9","34","3"
"AbaProReimplementation","4","2","5159","110071","91194","-202","4","0","0","0","0","49","10","35","4"
"PapadopoulosReimplementation","4","2","2342","53476","41884","1806","4","0","0","0","0","49","8","26","3"
"AbaProReimplementation","4","2","2906","67769","55962","-204","4","0","0","0","0","55","4","44","4"
"PapadopoulosReimplementation","4","2","4422","97650","76895","1774","4","0","0","0","0","54","12","29","3"
"AbaProReimplementation","4","2","5855","80623","58467","-205","4","0","0","0","0","58","8","44","2"
"PapadopoulosReimplementation","4","2","6869","159123","122578","1834","4","0","0","0","0","48","20","35","3"
"AbaProReimplementation","4","2","10867","288908","249065","-204","4","0","0","0","0","50","36","20","6"
"PapadopoulosReimplementation","4","2","2232","54228","43149","1808","4","0","0","0","0","52","7","25","4"
"AbaProReimplementation","4","2","2943","49471","38416","-205","4","0","0","0","0","55","4","45","3"
"PapadopoulosReimplementation","4","2","13821","301213","224475","1834","4","0","0","0","0","49","37","40","2"
"AbaProReimplementation","4","2","4326","99579","83366","-205","4","0","0","0","0","53","8","33","5"
"PapadopoulosReimplementation","4","2","10617","243708","184225","1834","4","0","0","0","0","48","32","37","3"
"AbaProReimplementation","4","2","5057","127155","108374","-205","4","0","0","0","0","53","8","40","5"
"PapadopoulosReimplementation","4","2","4293","109818","86621","1824","4","0","0","0","0","48","13","34","3"
"AbaProReimplementation","4","2","6384","171293","148180","-205","4","0","0","0","0","49","16","27","6"
"PapadopoulosReimplementation","4","2","5148","124649","93559","1844","4","0","0","0","0","51","17","34","3"
"AbaProReimplementation","4","2","7584","224575","196331","-205","4","0","0","0","0","49","25","21","7"
"PapadopoulosReimplementation","4","2","1710","42270","31487","1822","4","0","0","0","0","48","7","28","3"
"AbaProReimplementation","4","2","8460","245960","216067","-206","4","0","0","0","0","50","19","30","7"
"PapadopoulosReimplementation","4","2","4096","102440","79132","1876","4","0","0","0","0","52","13","32","3"
"AbaProReimplementation","4","2","5531","159317","138659","-208","4","0","0","0","0","53","18","19","7"
"PapadopoulosReimplementation","4","2","3479","87133","64315","1876","4","0","0","0","0","50","12","34","2"
"AbaProReimplementation","4","2","8511","321874","293382","-208","4","0","0","0","0","44","22","28","10"
"PapadopoulosReimplementation","4","2","3372","82194","59923","1908","4","0","0","0","0","45","14","33","2"
"AbaProReimplementation","4","2","1669","47655","41622","-209","4","0","0","0","0","44","9","13","7"
"PapadopoulosReimplementation","4","2","3841","104602","82173","1886","4","0","0","0","0","52","14","28","3"
"AbaProReimplementation","4","2","2470","66585","58406","-210","4","0","0","0","0","46","6","26","7"
"PapadopoulosReimplementation","4","2","8708","222535","172597","1904","4","0","0","0","0","50","24","39","3"
"AbaProReimplementation","4","2","2527","76261","66805","-207","4","0","0","0","0","43","14","14","7"
"PapadopoulosReimplementation","4","2","3421","90110","68788","1870","4","0","0","0","0","50","10","38","3"
"AbaProReimplementation","4","2","4355","130487","114388","-207","4","0","0","0","0","42","22","15","7"
"PapadopoulosReimplementation","5","2","900","23422","16760","1874","4","0","0","0","0","47","4","31","2"
"AbaProReimplementation","5","2","2449","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","5","2","98","2087","1835","2572","4","0","0","0","0","51","1","1","16"
"AbaProReimplementation","5","2","413","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","6","2","92","1824","1583","2616","4","0","0","0","0","55","1","1","17"
