"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","0","0","2316","68000","59639","0","4","0","0","0","0","44","11","15","7"
"PapadopoulosReimplementation","0","0","22108","370123","296661","60","4","0","0","0","0","57","24","51","4"
"AbaProReimplementation","0","0","3488","108443","95789","0","4","0","0","0","0","43","21","12","8"
"PapadopoulosReimplementation","0","0","20059","404958","349640","46","4","0","0","0","0","55","36","26","6"
"AbaProReimplementation","0","0","7540","204180","175501","0","4","0","0","0","0","46","40","14","6"
"PapadopoulosReimplementation","0","0","12773","191799","147640","72","4","0","0","0","0","54","17","45","3"
"AbaProReimplementation","0","0","3487","113122","100158","-3","4","0","0","0","0","37","28","11","8"
"PapadopoulosReimplementation","0","0","4110","78421","65467","72","4","0","0","0","0","51","6","38","5"
"AbaProReimplementation","0","0","2888","104944","93846","-3","4","0","0","0","0","37","30","8","9"
"PapadopoulosReimplementation","0","1","3222","56326","45109","62","4","0","0","0","0","47","14","15","4"
"AbaProReimplementation","0","1","2945","77328","63978","-92","4","0","0","0","0","35","16","21","5"
"PapadopoulosReimplementation","0","1","2580","43704","34891","598","4","0","0","0","0","46","6","30","4"
"AbaProReimplementation","1","1","1422","33299","26687","-96","4","0","0","0","0","36","11","14","4"
"PapadopoulosReimplementation","1","2","1173","18421","13454","-28","4","0","0","0","0","47","2","37","2"
"AbaProReimplementation","1","2","2627","84194","70778","-93","4","0","0","0","0","40","22","14","5"
"PapadopoulosReimplementation","1","2","7565","179310","156037","632","4","0","0","0","0","48","15","29","6"
"AbaProReimplementation","1","2","2114","49223","37762","-95","4","0","0","0","0","39","12","22","3"
"PapadopoulosReimplementation","1","2","1519","35673","30473","658","4","0","0","0","0","42","5","22","6"
"AbaProReimplementation","1","2","1554","36113","27388","-96","4","0","0","0","0","40","8","25","3"
"PapadopoulosReimplementation","1","2","2607","62987","54465","688","4","0","0","0","0","38","9","22","6"
"AbaProReimplementation","1","2","468","13166","10296","-95","4","0","0","0","0","35","3","19","3"
"PapadopoulosReimplementation","1","2","15386","441606","402513","674","4","0","0","0","0","42","35","25","10"
"AbaProReimplementation","1","2","723","21594","17140","-92","4","0","0","0","0","39","6","16","4"
"PapadopoulosReimplementation","1","2","7849","163066","138437","628","4","0","0","0","0","50","23","19","5"
"AbaProReimplementation","2","2","857","20201","15155","-93","4","0","0","0","0","42","5","22","3"
"PapadopoulosReimplementation","2","2","6159","142667","120280","-64","4","0","0","0","0","52","12","33","5"
"AbaProReimplementation","2","2","1704","63742","53808","2","4","0","0","0","0","39","12","19","5"
"PapadopoulosReimplementation","2","2","12891","326007","288148","-60","4","0","0","0","0","52","32","21","7"
"AbaProReimplementation","2","2","1084","32252","25519","3","4","0","0","0","0","42","7","21","3"
"PapadopoulosReimplementation","2","2","9033","220211","192048","-58","4","0","0","0","0","53","23","21","7"
"AbaProReimplementation","3","2","1673","51749","41031","0","4","0","0","0","0","44","12","18","4"
"PapadopoulosReimplementation","3","2","4878","107437","85025","-728","4","0","0","0","0","51","18","23","3"
"AbaProReimplementation","3","2","1171","41150","33848","87","4","0","0","0","0","43","7","22","4"
"PapadopoulosReimplementation","3","2","3419","76317","62503","-754","4","0","0","0","0","47","17","15","4"
"AbaProReimplementation","3","2","1116","30728","23953","87","4","0","0","0","0","41","5","30","3"
"PapadopoulosReimplementation","3","2","12894","316977","267739","-720","4","0","0","0","0","39","36","33","5"
"AbaProReimplementation","3","2","1467","44502","36835","89","4","0","0","0","0","45","7","21","5"
"PapadopoulosReimplementation","3","2","6749","149717","119671","-724","4","0","0","0","0","39","23","31","4"
"AbaProReimplementation","3","2","4619","168112","143795","90","4","0","0","0","0","49","34","13","6"
"PapadopoulosReimplementation","3","2","6389","154758","133321","-796","4","0","0","0","0","53","29","12","6"
"AbaProReimplementation","3","2","2800","82198","67814","97","4","0","0","0","0","48","15","18","4"
"PapadopoulosReimplementation","3","2","6534","126405","100905","-812","4","0","0","0","0","53","21","20","4"
"AbaProReimplementation","4","2","1757","52301","42482","93","4","0","0","0","0","44","13","14","4"
"PapadopoulosReimplementation","4","3","1136","22051","16103","-1518","4","0","0","0","0","51","3","30","2"
"AbaProReimplementation","4","3","1355","50495","41028","90","4","0","0","0","0","42","8","26","4"
"PapadopoulosReimplementation","4","3","6102","192746","163764","-754","4","0","0","0","0","54","21","23","5"
"AbaProReimplementation","4","3","3597","136614","116417","93","4","0","0","0","0","56","18","18","6"
"PapadopoulosReimplementation","4","3","2149","66757","55976","-722","4","0","0","0","0","49","12","17","5"
"AbaProReimplementation","4","3","2309","94102","81545","92","4","0","0","0","0","58","9","20","6"
"PapadopoulosReimplementation","4","4","3665","114222","97441","-740","4","0","0","0","0","52","25","11","6"
"AbaProReimplementation","4","4","1552","83611","72965","-1","4","0","0","0","0","53","9","19","7"
"PapadopoulosReimplementation","4","4","2521","82149","69483","-8","4","0","0","0","0","46","9","27","5"
"AbaProReimplementation","4","4","1149","52661","43327","-3","4","0","0","0","0","47","9","19","4"
"PapadopoulosReimplementation","4","4","2965","108662","93753","24","4","0","0","0","0","41","17","19","6"
"AbaProReimplementation","4","4","925","45341","38680","0","4","0","0","0","0","47","11","10","6"
"PapadopoulosReimplementation","4","4","2208","70069","57856","2","4","0","0","0","0","46","10","24","4"
"AbaProReimplementation","4","4","1682","74497","62694","2","4","0","0","0","0","46","12","19","5"
"PapadopoulosReimplementation","4","4","3056","88129","69564","16","4","0","0","0","0","48","13","28","3"
"AbaProReimplementation","4","4","2528","91897","75692","-1","4","0","0","0","0","48","17","18","4"
"PapadopoulosReimplementation","4","4","8433","235523","191257","46","4","0","0","0","0","49","30","28","4"
"AbaProReimplementation","4","4","1924","70387","57528","2","4","0","0","0","0","49","13","18","4"
"PapadopoulosReimplementation","4","4","1748","48168","38058","-10","4","0","0","0","0","49","8","23","3"
"AbaProReimplementation","4","4","2257","92087","77796","1","4","0","0","0","0","45","18","16","5"
"PapadopoulosReimplementation","4","4","1249","35476","29158","44","4","0","0","0","0","46","5","24","4"
"AbaProReimplementation","4","4","1027","37588","31265","2","4","0","0","0","0","46","9","13","5"
"PapadopoulosReimplementation","4","4","1878","53162","43402","50","4","0","0","0","0","43","9","23","4"
"AbaProReimplementation","4","4","1924","76868","65361","3","4","0","0","0","0","45","16","14","6"
"PapadopoulosReimplementation","4","4","829","19459","15005","46","4","0","0","0","0","45","3","24","3"
"AbaProReimplementation","4","4","4357","151846","127198","-2","4","0","0","0","0","46","24","21","5"
"PapadopoulosReimplementation","4","4","829","23149","19298","82","4","0","0","0","0","40","4","18","5"
"AbaProReimplementation","4","4","3387","120378","101827","-3","4","0","0","0","0","52","15","21","5"
"PapadopoulosReimplementation","4","4","930","24724","20071","94","4","0","0","0","0","40","5","19","4"
"AbaProReimplementation","4","4","4756","139577","114475","-3","4","0","0","0","0","50","21","22","4"
"PapadopoulosReimplementation","4","4","663","13783","10179","76","4","0","0","0","0","44","2","28","2"
"AbaProReimplementation","4","4","5441","136882","107147","-6","4","0","0","0","0","50","21","26","3"
"PapadopoulosReimplementation","4","4","1204","36300","29913","128","4","0","0","0","0","39","5","26","4"
"AbaProReimplementation","4","4","4137","134986","111149","-6","4","0","0","0","0","49","12","37","4"
"PapadopoulosReimplementation","4","4","467","13642","11062","140","4","0","0","0","0","38","3","17","4"
"AbaProReimplementation","4","4","2730","57544","43327","-7","4","0","0","0","0","53","6","39","3"
"PapadopoulosReimplementation","4","4","1966","58650","46963","172","4","0","0","0","0","34","15","21","4"
"AbaProReimplementation","4","4","4190","107067","85426","-7","4","0","0","0","0","49","12","34","4"
"PapadopoulosReimplementation","4","4","4151","109120","83824","176","4","0","0","0","0","36","24","27","3"
"AbaProReimplementation","4","4","1220","29454","22831","-6","4","0","0","0","0","49","4","26","3"
"PapadopoulosReimplementation","4","4","2126","58932","46082","148","4","0","0","0","0","39","12","25","3"
"AbaProReimplementation","4","4","3135","75305","58951","-7","4","0","0","0","0","46","9","37","3"
"PapadopoulosReimplementation","4","4","2416","67798","52879","198","4","0","0","0","0","35","15","26","3"
"AbaProReimplementation","4","4","3545","103149","84013","-8","4","0","0","0","0","45","13","30","4"
"PapadopoulosReimplementation","4","4","3125","87296","68432","190","4","0","0","0","0","35","21","24","3"
"AbaProReimplementation","4","4","1439","46858","37521","-7","4","0","0","0","0","46","7","24","4"
"PapadopoulosReimplementation","4","4","1936","57686","45721","140","4","0","0","0","0","41","11","23","3"
"AbaProReimplementation","4","4","1552","46832","37197","-7","4","0","0","0","0","49","8","21","4"
"PapadopoulosReimplementation","4","4","1236","43301","35889","150","4","0","0","0","0","36","13","14","5"
"AbaProReimplementation","4","4","2288","89192","75722","-7","4","0","0","0","0","45","22","12","6"
"PapadopoulosReimplementation","4","4","711","22252","17560","136","4","0","0","0","0","34","5","21","3"
"AbaProReimplementation","4","4","4013","134147","113569","-8","4","0","0","0","0","46","16","25","5"
"PapadopoulosReimplementation","4","4","4445","128945","102080","180","4","0","0","0","0","38","22","30","3"
"AbaProReimplementation","4","4","3198","77139","60657","-8","4","0","0","0","0","47","10","31","3"
"PapadopoulosReimplementation","4","4","4273","122062","95847","188","4","0","0","0","0","38","21","30","3"
"AbaProReimplementation","4","4","6112","179111","145946","-8","4","0","0","0","0","49","20","31","4"
"PapadopoulosReimplementation","4","4","1596","45804","36523","152","4","0","0","0","0","39","9","23","4"
"AbaProReimplementation","4","4","4471","87184","64120","-8","4","0","0","0","0","50","11","39","2"
"PapadopoulosReimplementation","4","4","4270","119787","92697","216","4","0","0","0","0","34","26","29","3"
"AbaProReimplementation","4","4","3236","105104","87680","-9","4","0","0","0","0","45","10","34","5"
"PapadopoulosReimplementation","4","4","1683","50446","39915","210","4","0","0","0","0","32","15","19","3"
"AbaProReimplementation","4","4","452","10233","7357","-8","4","0","0","0","0","44","1","32","2"
"PapadopoulosReimplementation","4","4","2003","70652","56165","210","4","0","0","0","0","30","19","23","4"
"AbaProReimplementation","4","4","646","23142","18627","-4","4","0","0","0","0","38","6","16","4"
"PapadopoulosReimplementation","4","4","618","19709","14991","160","4","0","0","0","0","34","5","23","3"
"AbaProReimplementation","4","4","508","13596","10401","-5","4","0","0","0","0","38","2","32","3"
"PapadopoulosReimplementation","4","4","2204","74308","59669","210","4","0","0","0","0","30","18","25","4"
"AbaProReimplementation","4","4","2447","80273","65569","-4","4","0","0","0","0","37","13","29","4"
"PapadopoulosReimplementation","4","4","2340","73247","56854","216","4","0","0","0","0","28","22","24","3"
"AbaProReimplementation","4","4","2360","75488","60588","-4","4","0","0","0","0","35","14","28","4"
"PapadopoulosReimplementation","4","4","1158","37932","30065","210","4","0","0","0","0","29","11","22","4"
"AbaProReimplementation","4","4","667","31546","27152","-3","4","0","0","0","0","35","14","7","7"
"PapadopoulosReimplementation","4","4","760","24220","19247","154","4","0","0","0","0","35","6","20","4"
"AbaProReimplementation","4","4","548","15425","11995","-4","4","0","0","0","0","35","3","25","3"
"PapadopoulosReimplementation","4","4","2004","67825","54269","210","4","0","0","0","0","29","18","24","4"
"AbaProReimplementation","4","4","2052","68834","56634","-4","4","0","0","0","0","35","11","28","4"
"PapadopoulosReimplementation","4","4","828","27843","22095","216","4","0","0","0","0","27","10","18","4"
"AbaProReimplementation","4","4","330","12927","10777","-3","4","0","0","0","0","33","5","10","5"
"PapadopoulosReimplementation","4","4","1132","36028","28272","160","4","0","0","0","0","33","9","22","3"
"AbaProReimplementation","4","4","1650","55913","46095","-4","4","0","0","0","0","33","10","26","4"
"PapadopoulosReimplementation","4","4","2914","93769","74901","210","4","0","0","0","0","28","25","25","4"
"AbaProReimplementation","4","4","1544","50023","40449","-3","4","0","0","0","0","40","9","23","4"
"PapadopoulosReimplementation","4","4","1735","61041","49523","182","4","0","0","0","0","32","13","25","4"
"AbaProReimplementation","4","4","513","13964","10572","-4","4","0","0","0","0","41","3","25","3"
"PapadopoulosReimplementation","4","4","2710","90383","73147","174","4","0","0","0","0","33","17","28","4"
"AbaProReimplementation","4","4","1928","67832","56182","-3","4","0","0","0","0","36","10","29","5"
"PapadopoulosReimplementation","4","4","3101","104635","84782","180","4","0","0","0","0","32","20","29","4"
"AbaProReimplementation","4","4","786","35857","30871","-2","4","0","0","0","0","34","15","8","6"
"PapadopoulosReimplementation","4","4","2870","92000","72919","142","4","0","0","0","0","36","21","23","3"
"AbaProReimplementation","4","4","1020","32042","25315","-2","4","0","0","0","0","39","6","25","3"
"PapadopoulosReimplementation","4","4","788","26448","21256","152","4","0","0","0","0","32","6","24","4"
"AbaProReimplementation","4","4","248","7375","5643","-4","4","0","0","0","0","34","2","23","3"
"PapadopoulosReimplementation","4","4","2081","67532","54059","138","4","0","0","0","0","32","20","19","4"
"AbaProReimplementation","4","4","1941","81466","68945","-2","4","0","0","0","0","33","14","25","5"
"PapadopoulosReimplementation","4","4","1939","55387","42482","128","4","0","0","0","0","30","14","27","3"
"AbaProReimplementation","4","4","687","22300","17277","-2","4","0","0","0","0","33","6","21","3"
"PapadopoulosReimplementation","4","4","718","19395","14472","110","4","0","0","0","0","30","5","27","3"
"AbaProReimplementation","4","4","908","34665","28655","-3","4","0","0","0","0","35","6","23","4"
"PapadopoulosReimplementation","4","4","1060","29773","23299","102","4","0","0","0","0","31","7","25","3"
"AbaProReimplementation","4","4","803","25255","19575","-2","4","0","0","0","0","33","7","20","3"
"PapadopoulosReimplementation","4","4","2712","82902","66619","108","4","0","0","0","0","34","16","27","4"
"AbaProReimplementation","4","4","1801","75847","61559","-1","4","0","0","0","0","35","20","18","4"
"PapadopoulosReimplementation","4","4","1173","34793","27096","66","4","0","0","0","0","34","8","24","3"
"AbaProReimplementation","4","4","1113","42743","34701","-2","4","0","0","0","0","32","9","25","4"
"PapadopoulosReimplementation","4","4","1674","50927","39925","124","4","0","0","0","0","28","15","24","3"
"AbaProReimplementation","4","4","708","35497","29991","-1","4","0","0","0","0","28","14","12","5"
"PapadopoulosReimplementation","4","4","1040","33148","26163","96","4","0","0","0","0","33","8","23","3"
"AbaProReimplementation","4","4","650","25808","21631","-3","4","0","0","0","0","31","7","16","5"
"PapadopoulosReimplementation","4","4","2051","67054","54878","132","4","0","0","0","0","30","16","24","4"
"AbaProReimplementation","4","4","738","26930","21701","-2","4","0","0","0","0","37","8","15","4"
"PapadopoulosReimplementation","4","4","721","20470","15812","94","4","0","0","0","0","35","5","24","3"
"AbaProReimplementation","4","4","1381","60357","50097","0","4","0","0","0","0","38","19","12","5"
"PapadopoulosReimplementation","4","5","1885","47812","35645","42","4","0","0","0","0","46","13","17","3"
"AbaProReimplementation","4","5","631","27724","22612","-93","4","0","0","0","0","31","9","16","4"
"PapadopoulosReimplementation","4","5","2662","85598","70663","784","4","0","0","0","0","41","11","29","4"
"AbaProReimplementation","4","5","440","16520","12894","-93","4","0","0","0","0","30","5","20","3"
"PapadopoulosReimplementation","4","5","1858","54793","44465","774","4","0","0","0","0","39","8","28","4"
"AbaProReimplementation","4","5","757","24456","18892","-94","4","0","0","0","0","33","5","30","3"
"PapadopoulosReimplementation","4","5","6341","205459","172955","810","4","0","0","0","0","39","23","34","5"
"AbaProReimplementation","4","5","2023","86827","72879","-91","4","0","0","0","0","35","27","13","5"
"PapadopoulosReimplementation","4","5","1588","47894","38919","790","4","0","0","0","0","46","7","25","4"
"AbaProReimplementation","4","5","1128","52620","45173","-92","4","0","0","0","0","37","16","11","6"
"PapadopoulosReimplementation","4","5","3758","114761","93468","820","4","0","0","0","0","43","16","28","4"
"AbaProReimplementation","4","5","843","29438","23971","-93","4","0","0","0","0","34","7","20","4"
"PapadopoulosReimplementation","4","5","4385","138590","115301","822","4","0","0","0","0","42","15","34","5"
"AbaProReimplementation","4","5","2268","86621","68991","-93","4","0","0","0","0","40","20","20","4"
"PapadopoulosReimplementation","4","5","1658","50842","41038","798","4","0","0","0","0","42","9","22","4"
"AbaProReimplementation","4","5","3370","121160","96081","-92","4","0","0","0","0","38","24","25","3"
"PapadopoulosReimplementation","4","5","1421","40099","31619","790","4","0","0","0","0","46","7","22","3"
"AbaProReimplementation","4","5","1271","55117","46668","-95","4","0","0","0","0","38","17","11","6"
"PapadopoulosReimplementation","4","5","5439","202108","174271","838","4","0","0","0","0","40","18","35","6"
"AbaProReimplementation","4","5","777","26624","21137","-94","4","0","0","0","0","29","7","23","4"
"PapadopoulosReimplementation","4","5","2547","80176","62860","864","4","0","0","0","0","40","15","26","3"
"AbaProReimplementation","4","5","570","19987","16109","-96","4","0","0","0","0","29","7","16","4"
"PapadopoulosReimplementation","4","5","4037","138406","115875","856","4","0","0","0","0","36","19","30","5"
"AbaProReimplementation","4","5","484","18288","14662","-95","4","0","0","0","0","26","6","21","4"
"PapadopoulosReimplementation","4","5","2621","86381","69404","882","4","0","0","0","0","35","17","26","4"
"AbaProReimplementation","4","5","653","28673","23297","-95","4","0","0","0","0","28","12","14","4"
"PapadopoulosReimplementation","4","5","1997","67987","54732","834","4","0","0","0","0","37","12","27","4"
"AbaProReimplementation","4","5","343","14202","11664","-95","4","0","0","0","0","28","5","16","4"
"PapadopoulosReimplementation","4","5","2420","83682","68907","846","4","0","0","0","0","34","20","20","4"
"AbaProReimplementation","4","5","172","6082","4674","-96","4","0","0","0","0","27","3","14","3"
"PapadopoulosReimplementation","4","5","4612","168322","143107","800","4","0","0","0","0","38","19","32","5"
"AbaProReimplementation","4","5","871","41053","33883","-92","4","0","0","0","0","29","17","13","5"
"PapadopoulosReimplementation","4","5","1283","44480","37162","756","4","0","0","0","0","45","4","35","5"
"AbaProReimplementation","4","5","1713","83239","69042","-90","4","0","0","0","0","37","27","12","5"
"PapadopoulosReimplementation","4","5","3079","121748","104594","782","4","0","0","0","0","42","15","25","6"
"AbaProReimplementation","4","5","534","22681","18439","-94","4","0","0","0","0","32","8","14","4"
"PapadopoulosReimplementation","4","5","4360","143361","116351","804","4","0","0","0","0","38","25","27","4"
"AbaProReimplementation","4","5","496","18200","14570","-94","4","0","0","0","0","35","6","14","4"
"PapadopoulosReimplementation","4","5","4269","145577","121901","788","4","0","0","0","0","44","27","18","5"
"AbaProReimplementation","4","5","1016","45001","37792","-93","4","0","0","0","0","38","15","11","5"
"PapadopoulosReimplementation","4","5","6115","195754","163750","776","4","0","0","0","0","52","22","25","5"
"AbaProReimplementation","4","5","2681","115210","95382","-92","4","0","0","0","0","39","25","18","5"
"PapadopoulosReimplementation","4","5","3496","94900","75793","768","4","0","0","0","0","50","12","29","4"
"AbaProReimplementation","4","5","1307","39817","30635","-93","4","0","0","0","0","38","9","24","3"
"PapadopoulosReimplementation","4","5","2045","66475","54836","772","4","0","0","0","0","47","7","30","4"
"AbaProReimplementation","4","5","858","33894","27494","-93","4","0","0","0","0","34","9","18","4"
"PapadopoulosReimplementation","4","5","2756","78185","63225","750","4","0","0","0","0","48","12","23","4"
"AbaProReimplementation","4","5","780","30462","24934","-92","4","0","0","0","0","36","5","26","4"
"PapadopoulosReimplementation","4","5","8714","278300","230851","822","4","0","0","0","0","46","26","38","4"
"AbaProReimplementation","4","5","2339","107139","91279","-92","4","0","0","0","0","38","19","20","6"
"PapadopoulosReimplementation","4","5","5525","160724","130520","790","4","0","0","0","0","47","19","31","4"
"AbaProReimplementation","4","5","2117","78803","65098","-92","4","0","0","0","0","36","16","22","4"
"PapadopoulosReimplementation","4","5","7443","261567","227207","818","4","0","0","0","0","41","24","32","6"
"AbaProReimplementation","4","5","2454","94417","79040","-91","4","0","0","0","0","35","19","21","5"
"PapadopoulosReimplementation","4","5","4424","134339","110963","818","4","0","0","0","0","44","17","28","4"
"AbaProReimplementation","4","5","2584","105751","90302","-92","4","0","0","0","0","34","21","19","6"
"PapadopoulosReimplementation","4","5","3462","123938","106462","832","4","0","0","0","0","42","15","26","6"
"AbaProReimplementation","4","5","435","13388","10519","-92","4","0","0","0","0","32","4","20","3"
"PapadopoulosReimplementation","4","5","4892","166595","140910","818","4","0","0","0","0","42","19","30","5"
"AbaProReimplementation","4","5","1017","37233","30882","-92","4","0","0","0","0","30","9","21","5"
"PapadopoulosReimplementation","4","5","11692","470265","421188","816","4","0","0","0","0","44","30","35","8"
"AbaProReimplementation","4","5","1415","46791","38377","-91","4","0","0","0","0","42","10","18","4"
"PapadopoulosReimplementation","4","5","4286","148147","127469","762","4","0","0","0","0","45","12","36","6"
"AbaProReimplementation","4","5","1489","55909","45547","-90","4","0","0","0","0","34","15","19","4"
"PapadopoulosReimplementation","4","5","4734","159605","136764","764","4","0","0","0","0","47","16","28","6"
"AbaProReimplementation","4","5","1480","55161","45440","-90","4","0","0","0","0","37","14","17","4"
"PapadopoulosReimplementation","4","5","8129","261513","225498","756","4","0","0","0","0","49","19","36","6"
"AbaProReimplementation","4","5","1701","53014","42602","-89","4","0","0","0","0","36","13","20","4"
"PapadopoulosReimplementation","4","5","3837","130915","113847","738","4","0","0","0","0","45","9","36","6"
"AbaProReimplementation","4","5","2910","107737","89086","-89","4","0","0","0","0","32","29","19","5"
"PapadopoulosReimplementation","4","5","6492","216295","188137","750","4","0","0","0","0","47","17","33","6"
"AbaProReimplementation","4","5","645","18571","14539","-91","4","0","0","0","0","34","6","18","3"
"PapadopoulosReimplementation","4","5","9394","364013","329877","732","4","0","0","0","0","45","20","36","9"
"AbaProReimplementation","4","5","1182","44524","37302","-89","4","0","0","0","0","32","17","12","5"
"PapadopoulosReimplementation","4","5","2736","88072","74649","746","4","0","0","0","0","39","12","26","5"
"AbaProReimplementation","4","5","1181","62375","54304","-88","4","0","0","0","0","32","25","8","7"
"PapadopoulosReimplementation","4","5","2799","71099","55010","742","4","0","0","0","0","44","14","24","3"
"AbaProReimplementation","4","5","282","10784","8208","-90","4","0","0","0","0","30","4","16","3"
"PapadopoulosReimplementation","4","5","1601","48088","38937","712","4","0","0","0","0","43","9","21","4"
"AbaProReimplementation","4","5","1159","58027","49050","-89","4","0","0","0","0","33","18","13","5"
"PapadopoulosReimplementation","4","5","2076","63588","51572","750","4","0","0","0","0","41","10","27","4"
"AbaProReimplementation","4","5","753","40609","35662","-90","4","0","0","0","0","30","14","10","7"
"PapadopoulosReimplementation","4","5","3546","110571","91785","754","4","0","0","0","0","48","12","29","5"
"AbaProReimplementation","4","5","1759","75138","63464","-91","4","0","0","0","0","33","24","13","5"
"PapadopoulosReimplementation","4","5","1773","56877","46977","774","4","0","0","0","0","43","11","18","5"
"AbaProReimplementation","4","5","995","51226","44162","-92","4","0","0","0","0","37","20","8","7"
"PapadopoulosReimplementation","4","5","1602","49483","40833","764","4","0","0","0","0","41","7","27","4"
"AbaProReimplementation","4","5","2593","113909","96825","-92","4","0","0","0","0","31","24","21","5"
"PapadopoulosReimplementation","4","5","4186","127650","105340","812","4","0","0","0","0","44","16","30","4"
"AbaProReimplementation","4","5","1419","66676","58226","-94","4","0","0","0","0","30","25","10","7"
"PapadopoulosReimplementation","4","5","8534","278886","235696","840","4","0","0","0","0","49","23","36","5"
"AbaProReimplementation","4","5","593","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","4","6","68","1671","1473","786","4","0","0","0","0","44","1","1","19"
